company,title,link,description,source
CJ OLIVE YOUNG,[CJ올리브영] 백엔드 개발자 (풀필먼트/물류/WMS),https://www.linkedin.com/jobs/view/4089956768/?eBP=CwEAAAGWUmIKuU8YvsjE5MoXj1aGp0KvFM2hisGd78RAx6uSMHifCm-Ubdjm4dJscrv92N7EctSCCN93snTUAf2ZvvIxlE0vdy8k_3npp2Qkd3B7mKoe7bhfEscmniwXel9AAo79LNJrw7wuo21IGCRJrCwpKO7HReco9tcBvOw0Fdlhqdcdkonf6f262qYObDBVlkvZnqNoIF1PM-rMgBdCfXmXojAktxzVjZHgLMq-drusXZ9gz75_rvWRF9hHxnyZ6M8Nd7FAoxLWz_M6GuoyHzREMvmtlUWDv1-QPF6Zp7CGiHALg_Lsal8oai1lcNgfQw6usjEph6kzpjD66oEBQfHhTicjoaFNtObY8QGfbROdsN4qbOV6yNHzAqW3gNhi6DBoy6_SVpebhxKdgDYGa1o5J6Rs7ZTu-M4k9jIe23BaAC6rO25VnAKmwQrlx4JgCf4_rvaG4nSP2xM&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=y0EPZtvvEWBKfK6WGDSugQ%3D%3D&trk=flagship3_search_srp_jobs,"[CJ올리브영] 백엔드 개발자 (풀필먼트/물류/WMS)직무소개 - 확장 가능하고 안정적인 E-commerce Platform의 Service 개발 (풀필먼트, 물류, WMS 외) 전사 목표를 이해하고 이를 달성하기 위해, 내부 플랫폼의 기술적 과제를 주도적으로 설정하여 해결책을 제시 적절한 기술 요소를 배치해 대용량 Traffic을 소화하고 안정적인 Architecture를 구성 필요한 경우 직접 모범적인 코드를 구성해 공유하고, 이를 통해 우선순위가 높은 목표를 달성 복잡한 문제를 단순화하고 즉각적인 해결책을 제시해 빠르게 해결 지원자격 - 5년 이상의 Back-end Application 개발 경력 Java 또는 Kotlin 중에 숙련된 개발 경험 보유 Spring Framework 기반의 애플리케이션 개발 경험 JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험 우대사항 E-commerce Back-end 개발 경험 물류 프로세스에 대한 이해와 최적화 개발 경험 (풀필먼트, WMS, OMS 외) Message Streaming(Kafka, RabbitMQ 외) 개발 경험 NoSQL(Redis, MongoDB 외) 개발 경험 실시간 트래픽 처리와 대용량 데이터에 대한 개발 경험 대규모 분산 시스템 및 아키텍처 설계 경험 클라우드(AWS, Azure 외) 환경에서 개발 경험 MSA 환경을 구축하고 운영해 본 경험",LinkedIn
CJ OLIVE YOUNG,[CJ올리브영] 백엔드 개발자 (온라인 상품 탐색),https://www.linkedin.com/jobs/view/4089956781/?eBP=CwEAAAGWUmIKuXIfqibc6fSQbu6PPQqus3zMqW7meNDhvXJ0ZMsrJN-PL9n9Wc7Bvja5NTz57YSXZCQbJhQPVJzHQ5JbVlAVUa4lkjztC7AcB3Fdu20-lF8CByJ821NQ0TStoxScGzNAmcJmJwKAmcR7UMIexhdVWV2RZMCFcSD5G-nwg0R7z2kHhUYM6ofnWIO-PXYE1zP3J0Dnou2Bn5Yi7MeQ_WAzTgiJFJHjoZuupgX2j7s_qmyeuNVHdqVbYoO5zJqF2oDHD8bMOCVaDk1tQmyQctUoOLso48sS7GOqdZ74B9SbBJ9t2SGq6mriDcThCafOZaKEW4K300dT_WmIwGjq1IfAz47t7UKtHBM9umZrTC0QpYZ17StnHXlAf9dIo2W38UkAl5cbzooA_ln9CWTLxWclztNeWxgHhgXseBWPC6-MndUN0ZioJb2TpUGvqLQ7Hucx1byreFs&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=WF1qaVMJh1kdxQ8cOnhZDw%3D%3D&trk=flagship3_search_srp_jobs,"[CJ올리브영] 백엔드 개발자 (온라인 상품 탐색)직무소개[백엔드 개발자 (온라인 상품 탐색)] 온라인몰 상품 상세페이지 개선 및 상품 관련 페이지 구조 현대화 쇼핑몰 솔루션을 활용한 올리브영 온라인몰 상품 인입 프로세스 구축 협력사의 상품 관리 시스템 운영 및 관리 확장 가능하고 안정적인 E-commerce Platform 서비스 개발 내부 플랫폼의 기술적 과제 주도적 설정 및 해결책 제시 대용량 트래픽을 소화하며 안정적인 아키텍처 구성 필요한 경우 모범적인 코드 작성 및 공유를 통해 우선순위 목표 달성 복잡한 문제를 단순화하고 즉각적인 해결책을 제시하여 빠르게 문제 해결지원자격 - 4~14년 이내 Back-end Application 개발 경력 Java 또는 Kotlin 중에 숙련된 개발 경험 보유 Spring Framework 기반의 애플리케이션 개발 경험 JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험우대사항 E-commerce Back-end 개발 경험 클라우드(AWS 외) 환경에서 개발 경험 Message(Kafka, RabbitMQ 외) 서비스 개발 경험 NoSQL(Redis, MongoDB 외) 개발 경험 ElasticSearch(Open Search) 개발 경험 실시간 트래픽 처리와 대용량 데이터에 대한 개발 경험 MSA 환경을 구축하고 운영해 본 경험 대규모 분산 시스템 및 아키텍처 설계 경험",LinkedIn
CJ OLIVE YOUNG,[CJ올리브영] 백엔드 개발자 (SCM/물류/발주),https://www.linkedin.com/jobs/view/4089963132/?eBP=CwEAAAGWUmIKudMUGDoD1L-zka-MBOUupJzF9t5eoAlArLELxOttouxqHHoTEYa8NqmLLfHDg7hU6XVK5e3WFQI7UCygZ8kjstvQJKZ2nER5fNCzSy3UD4sOzuhzRpaP8mSXKlzR3R6VUj35Xx3vpmEl17vZuLQWX6JXVOLRE1cdp9_t91yFdSsUr_Z_TQqR8Ai_tcvYs0sZniRynVG76gndS6foKKN_dFOgwhyews4Ki8jlOCjwcE3vKLUQi2jg_RJDK5Xp3TWVgqq4Gc9uWskJDIPWarUwgvS11rIHNTrRvHpBMKrJD2eVsi-7w5R4ewEZZM_eVUXNR8W4A19C6bsClj8Vjj0_tdQRt73Jq9irqwEnUHxaRRJOcsk4lsvjOYyOl6_tstRvBXUV8MeNiWUUViB7yls7760_vMGlG-iCQ7hHwvCvYdrVbqyX1a348Ao-Da7Cv8rhMTzIV48&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=a0EEsxkRk77crhqd6%2BHj7A%3D%3D&trk=flagship3_search_srp_jobs,"[CJ올리브영] 백엔드 개발자 (SCM/물류/발주)직무소개 - 확장 가능하고 안정적인 E-commerce Platform의 Service 개발 (SCM, 물류, 발주 외) 전사 목표를 이해하고 이를 달성하기 위해, 내부 플랫폼의 기술적 과제를 주도적으로 설정하여 해결책을 제시 적절한 기술 요소를 배치해 대용량 Traffic을 소화하고 안정적인 Architecture를 구성 필요한 경우 직접 모범적인 코드를 구성해 공유하고, 이를 통해 우선순위가 높은 목표를 달성 복잡한 문제를 단순화하고 즉각적인 해결책을 제시해 빠르게 해결 지원자격 - 5년 이상의 Back-end Application 개발 경력 Java 또는 Kotlin 중에 숙련된 개발 경험 보유 Spring Framework 기반의 애플리케이션 개발 경험 JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험우대사항 E-commerce Back-end 개발 경험 물류 프로세스에 대한 이해와 최적화 개발 경험 (SCM, WMS, OMS 외) Message Streaming(Kafka, RabbitMQ 외) 개발 경험 NoSQL(Redis, MongoDB 외) 개발 경험 실시간 트래픽 처리와 대용량 데이터에 대한 개발 경험 대규모 분산 시스템 및 아키텍처 설계 경험 클라우드(AWS, Azure 외) 환경에서 개발 경험 MSA 환경을 구축하고 운영해 본 경험",LinkedIn
CJ OLIVE YOUNG,[CJ올리브영] 백엔드 개발자 (리테일 서비스),https://www.linkedin.com/jobs/view/4089956813/?eBP=CwEAAAGWUmIKueWm5uodt-d7Ejo7B3D5N_KJtP60wWpyoqzn10GXlvJ0VtgvD5wXB0lyXUH_Vmgbn-efrxXkWlEWHcYFYxett_SI80WZsfVAhHl0FWDc-_oJPKj0sRwqGb4YOrH6AzL1Laq564NiVNMrYwpeQpmkcpLnqn4gOybR4JASZBsJ3h1EOPgJHsFDfY-wkaWBGhqLo4t7vYy5mLCrr5q29IhMOlrnpPfQsAEaNpw3kDq-nceRUaKrEY4_6PhbjzBtonsnKcccWCdw_is55CwHPy-e45uek-VpKGB-5tCOd0KftzesswhKQP5_U2-BatgdqZvgjwjuaFiDsTMREOpMmAU_SIPcConnIU-rEwArrAvxr_HOnVLR96sTp_KvwFRWK8UgGDufWSMfCDFJz3fxwLf77KMYADWB3mMDqZIdu8XwfpgsOblBPTXkDGfQ7uJs9ZFf_1OX&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=SSCFrirA8UYF1tVkYb9DFg%3D%3D&trk=flagship3_search_srp_jobs,"[주요 업무] 셀프계산대 및 POS 업무를 통해서 오프라인의 고객 접점에서의 서비스를 제공합니다. O2O 서비스를 위한 매장 관리 시스템을 혁신하며 개발/운영합니다. 올리브영 O2O 영업시스템 및 오프라인 매장시스템을 담당합니다.지원자격 - 6년 이상의 백엔드 애플리케이션 개발 경력 Java/Kotlin을 이용해 Spring Framework 기반의 애플리케이션을 개발 경험 알려진 문제 혹은 잠재적인 문제 해결을 위해 가설을 수립하고 수행한 경험 새로운 도전을 좋아하시는 분 탁월한 문제해결, 비판적 사고, 의사 소통 능력이 있으신 분우대사항 - JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험 컨테이너 기반 기술을 이용한 배포/운영 경험 AWS를 활용한 개발, 운영 경험이 있으신 분 하나의 서비스를 운영 및 발전시키신 경험이 있으신분 MSA 적용 개발 경험이 있는 분 커머스의 주문 / 결제 / 환불 / 정산 과정과 그 관계에 대한 개발 경험",LinkedIn
CJ OLIVE YOUNG,[CJ올리브영] 백엔드 개발자 (캠페인 시스템),https://www.linkedin.com/jobs/view/4089960308/?eBP=CwEAAAGWUmIKuWte5ufC3NN9ig9VbgOZMKln73oqVpAT7uXDAAzUKrUdcINev4UeadSsMZSAsIkBh6zZ5GWO1yfvkSvVBEooIGszOcYWBqTY9OamMtvaOuUabSB_C_oCeheRs5LWAkYEepNetwFZ_u4htYzzqvkyOP8_GRVJn6tfEd26KBTjTuPtPztNF-hEWVgxKK2sOIDzDHa2gHVkZPFfxsprM9TOJWLUKKMBGXARdbvd77CcIoxmWsT7zdU0cfl1SkiMRyqAGVZWtL6B-3KmTqyPVVARksLb_q-j6PTsWQME6ORtsBf5_Gm6oPkgS3FrOKY7D9RphxhyWGizcAmfOYrikQiKT6BPXB1uRXLYDZcD-wSuJOGOxU9-JgnmcPMD1c-t6lGZj_KUMUDttEhQfGmrWmTmfWBWZljbBz5OifSSNDXaE3LOJovj8L77jovkZVsenfNZ1lGl6Ao&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=WbNdNAzPOJZmkZzHhfhWMA%3D%3D&trk=flagship3_search_srp_jobs,"[CJ올리브영] 백엔드 개발자 (캠페인 시스템)직무소개 - 올리브영의 다양한 마케팅을 위한 캠페인 시스템과 메시지 전송 시스템 개발 및 운영 현업 부서와 긴밀히 협력하여 안정적이고 효율적인 서비스를 제공하고, 요구 사항을 신속하게 반영 다른 엔지니어링 팀 및 마케팅 솔루션와 함께 협력하여 시스템 아키텍처를 업그레이드하고 품질 높은 서비스 제공 대용량 서비스를 원활하게 제공하기 위해 가설을 수립하고, 이를 기반으로 성능 검증 및 최적화 지원자격 - 5년 이상의 백엔드 애플리케이션 개발 경력 Java/Kotlin을 이용해 Spring Framework 기반의 애플리케이션을 개발 경험 JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험 알려진 문제 혹은 잠재적인 문제 해결을 위해 가설을 수립하고 수행한 경험 탁월한 문제해결, 비판적 사고, 의사 소통 능력이 있으신 분 우대사항 - 마케팅 관련 캠페인 서비스 및 메시징서비스를 운영, 개발 경험이 있고 비즈니스 이해도가 높으신 분 Application 트러블슈팅 및 성능 최적화 경험 대용량 데이터, 트래픽에 대한 개발 및 운영 경험 클라우드 환경 (Oracle Cloud, AWS)에서의 개발 및 운영 경험 ETL 도구를 이용한 데이터 파이프라인 구축 경험 ADW 혹은 DW 환경을 설계하고 관리 경험 Obzen, Braze등 마케팅 솔루션 연동 개발 및 운영 경험",LinkedIn
CJ OLIVE YOUNG,[CJ올리브영] 백엔드 개발자 (버티컬서비스),https://www.linkedin.com/jobs/view/4125938323/?eBP=CwEAAAGWUmIKucCXgujL9pNzOxvHv28F6XaA_UtyWs__aJ9JSWBWp5ForI3cHiFIDH_5KQteQigf6FrlOR-WKEb1fKxQxkOwmmIrJfeMIb7qbRGGaUxEUmVdQ20uZeoNhNNN83auZkAgSFYGiGwmWojUgi3tbwpNHE-iOJrBJ23K00I9S4Pfx8jH6M65b1IpFDCEb8RnX575XEQ5gEof0HMx0S7xby0beDePx91lkV1Az3gboaWZ-oW7D-tjdmFKF6pNScOmwiEz437hplaaHcn2MoU9NdIZmIu1G35Y62AjKgUmxJpqVjwCzR1MGnlu6D_sPLugQ7J4vNVqdhZEmnnvpe3t59nqq1qEl5GgQ0xRFinZCgaCzlldL477dpQa0L_MEerV_eL77KQfECuICYknNlyWq6-EvOBb5P0yYgG1z2rwiuu2t7DLCO8JH4LFDFX5WWtIiJ6UjZHJuKCT58qCPl2yoIXO2lPIZCSydMBU62qh5ihv_GbrpW5qjZ7oaEi-BP3A8dRZ&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=y8%2F0c6bUX8H5sJuemz9Imw%3D%3D&trk=flagship3_search_srp_jobs,"[CJ올리브영] 백엔드 개발자 (버티컬서비스)직무소개 - 확장 가능하고 안정적인 E-commerce Platform 의 검색/탐색, 커뮤니티(리뷰,셔터), 콘텐츠전시(라이브, 매거진) 영역 Service 개발 고객 경험 기반의 신규/기술 개선 프로젝트 수행 및 레거시 개선 업무 수행 다른 엔지니어링 팀과 협업하여 Architecture 개선 및 수평적인 확장 수행 대용량 서비스를 원활하게 제공하기 위해 가설을 수립하고, 이를 기반으로 성능 검증 및 최적화를 통한 잠재적인 문제 해결 지원자격 - 6년 이상의 백엔드 어플리케이션 개발 경험 Java/Kotlin을 이용해 Spring Framework 기반의 애플리케이션을 개발 경험 JPA, Hibernate 등 ORM 사용과 도메인 모델링 경험 WEB 환경에 대한 기본적인 이해 및 지식 탁월한 문제해결, 비판적 사고, 의사 소통 능력이 있으신 분우대사항 - 온라인몰 전시/주문/결제/클레임/배송 프로세스를 잘 이해하고 관련 업무를 수행한 경험 SNS 또는 이커머스 패션/뷰티 인플루언서 커뮤니티관련 프로젝트 경험 Spring Boot 를 이용한 프로젝트 수행 경험 대용량 데이터, 트래픽에 대한 개발 및 운영 경험자 클라우드(AWS,Azure 등) 기반의 MSA 환경을 구축하고 운영해 본 경험 기타 안내사항",LinkedIn
KRAFTON Inc.,[PUBG STUDIOS] 이펙트 아티스트 - Palworld Mobile (2년 이하 / 계약직) with verification,https://www.linkedin.com/jobs/view/4208864957/?eBP=CwEAAAGWUmIKud5Fgkpgt_P-UNUJhshfQX7T8mtKuXsrfaW1rgGtl_FUrQgSMbkqXARgpy9Lcv1J52rgiQKj429D6s2KNaViI4l-xD9mVYFIBJyHGn3duHcBgRbxLRxbz3sxtyPFLRBj7-okgZaVJdK7-rZX34ibDAks10iR5ZJkyizqPZpynEo0Lz2muuEAG8RdPsFnGGgAekJX47mtpk05vGPNzWBhwj9iihfyXR78oNDs8nOCCZqZS4QgDE8thyeAEIR0fI5Gazo5ZUaLIoBA1eoyXpdTYA-CycxJsZY2CPpwea4fSJAHsiMmLT7vLQOHi6v946iZMm4X7nOneT7D3XI1KnoeiI19chfRxSBGZozDyw92ZHYiJBavLdDYa4hBCNTTMj9ZUP5dVO3UNROyDkj__o1BbgB4diI_Xa7NnB1Ke4hWXWBmnW_K9EwqaP2g3EHFZeehTt8h_sEn3bXXRmOKey-wbiyV2dtyT774rl9ZAwDL_a6fe2cS95wDUDTad6zqyCfc&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=L%2FLv4ve67%2BdsVO9AtHBwzA%3D%3D&trk=flagship3_search_srp_jobs,"우리 팀과 함께할 미션을 소개합니다.  Palworld Mobile 게임 내 FX 효과를 제작합니다. .유관부서와 긴밀한 협력을 통해 Palworld Mobile 게임 내 전투 스킬 FX 효과를 제작 지원 모바일 환경으로 최적화 및 경량화 작업 이런 경험을 가진 분과 함께 성장하고 싶습니다! (필수요건) 반실사부터 스타일라이즈까지의 비주얼 효과 전반에 대해 탁월한 미적 감각을 보유한 분파티클 시스템과 셰이더를 활용해 매력적인 VFX를 제작할 수 있는 능력애니메이션을 잘 이해하고, 뛰어난 타이밍 감각을 가지신 분게임플레이 경험이 풍부하신 분해외 출장에 결격사유가 없는 분이런 경험들이 있다면 저희가 찾는 그 분입니다! (우대요건)예술적 관점에서 새로운 스타일을 탐구하고, 독창적인 비주얼을 제안할 수 있는 분게임 및 게임 개발 전반에 대한 높은 이해도팀 내 효과적인 의사소통 능력적극적으로 의견을 제시하고 주도적으로 문제를 해결한 경험다양한 문화 및 엔터테인먼트 콘텐츠에 관심이 많은 분",LinkedIn
KRAFTON Inc.,[BATTLEGROUNDS] 컨텐츠/시스템 기획자 (3년 이상) with verification,https://www.linkedin.com/jobs/view/4193295694/?eBP=CwEAAAGWUmIKuTJtDXK9p4boqH2-4F1aBQGQPbpilprB6nyr2klDdf7xbROm74ndYB2D59aWv3jB9pKI31PRbvs0hYDzXXNTGrSqNzdq2Qwk-vRTWUA9ewSUDzl4KSm2H41ooDAEYc5W0v3uyrgZdVKqr0Fne1UnP4Dtdv_-wNX3I4apiGat6NdxOiQdjcx6VkXftwPL4PO_1gV5eF0jnqLoOarpoKM-8OLQMKkew0iRayLTGoZPWR6rAJZQJdNAuDk9PFQYSJm8NlgdrG5NKAY6ji3XPS3509gj-G5cj3Cj4FhfqozIAUdD48agmcPe5lbO0gOFNre_1zMlj1JprxxNYqSyao-h6NLQTsmcMWQy9423wsP4xogq5pw2DReMrb12nlhuGP_M5jkj7ccpdoc3KWMHRluJt9Tjq7MgVVpsGjmoGLcsVSyUpKlPDQc11sPYIUM_GgD5tqJxJwzL4qohiutsmSJjxitpe2AFd3U7ZPsoLIwcSFDKnAJ5VkaJoj3sgitkWg&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=wxrwujatQdr7gZdaygzk9Q%3D%3D&trk=flagship3_search_srp_jobs,"우리 팀과 함께할 미션을 소개합니다.신규 액션 및 인게임 시스템, 게임플레이 전반에 대한 시스템 설계 라이브 서비스를 고려하여 신규 요소에 대한 컨텐츠를 기획하는 업무 게임 게임플레이 분야의 시스템 기획 관련 라이브 서비스 관리 업무 유저 동향과 커뮤니티를 주시하고 이후 개선에 반영이런 경험을 가진 분과 함께 성장하고 싶습니다!PUBG에 대한 관심과 애정이 있는 분 1개 이상의 슈팅 게임을 깊게 플레이 해본 경험과 그것을 타인에게 설명할 수 있는 분 추상적 기획 의도를 설득력 있게 컨셉화하고, 이미지/툴/데이터테이블 등으로 구체화하는 능력 언리얼 에디터 사용 가능자 다양한 구성원들의 피드백을 받아 스스로 퀄리티를 올릴 수 있는 능력과 그에 대한 집요함 타 직군(프로그래밍, 아트)의 업무 내용과 개발 프로세스에 대한 이해력 업무에 필요한 영문 텍스트 리딩해외 여행 결격사유가 없는 분이런 경험들이 있다면 저희가 찾는 그 분입니다!최소 1개 이상의 상용화 되어 라이브 서비스 중인 게임 개발에 참여해본 경험PUBG 뿐만 아닌 FPS/TPS 게임 장르에 대한 깊은 이해비쥬얼 스크립팅 (ex: Blueprint)에 대한 이해프로그래밍, 3D 월드 아트 관련 개발 경험개발 사이클 및 프로세스에 대한 이해 (Agile/Lean)Jira/Confluence Wiki 사용 숙달열성 게임 플레이어 (PC/콘솔/모바일)",LinkedIn
SOCAR(쏘카),콜 시스템 유지보수 매니저,https://www.linkedin.com/jobs/view/4196283071/?eBP=CwEAAAGWUmIKufOREiT5CYmA9e7bqwXMwEVL6EbpZvFR1vgvXg2dWKaoydrhTJl5X8do_rnsJvV8Rq_ontxbsQM-LBmT0BxvLnnzinPfyhb0dYqGoHd0U9AkAIJaJjDK6wZH1eZxjcZ5lYPLFoq2BvQ8fGjgEnop4zkOeOAEApwnHxhApEgSqzqHQMS4LRMewRNr_UAVVuiXskC66Pv-io45GlROtD0_q1PqNPFIVW2JzaWGlulfAAXDD3zpkWZ8nPc00fURiESj9GYKuiXchzPeO9FmF0SvthbVl21dU0SxxyHHrGzZUkxSV6-sOgPMOuWja5kI2am9jkHprqsxg2Tbq0DhLiwS7aQHfHEgB3AfPDqqm4oxEqxMBhFrOo6tN-m749WzmnX86gHlGUzS_0Yy-NTjvq4VV1-1v2GuKy68IzJ4I9X7yZDELyFY8ZMuhvXQf3omU7piHaWreI4&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=9Std40NH1bV4skHwaH%2B0jg%3D%3D&trk=flagship3_search_srp_jobs,"이런 분과 함께 성장하고 싶습니다2년 이상의 콜시스템 유지보수 업무 경험이 있는 분PBX / CTI / IVR / REC 시스템에 대한 이해가 있는 분이런 분이면 더욱 좋습니다운영에 필요한 시스템 및 툴 사용/관리에 거부감이 없는 분AWS에 대한 이해가 높은 분인프라 시스템(OS/WEB/WAS/DB)에 대한 이해가 있는 분Genesys Cloud 솔루션 운영 및 관리 경험이 있는 분MS-SQL, BigQuery 사용 경험이 있는 분",LinkedIn
CJ ENM ENTERTAINMENT DIV.,[CJ ENM] 아티스트 IP MD 글로벌 B2B 세일즈 전략 및 운영,https://www.linkedin.com/jobs/view/4187928237/?eBP=CwEAAAGWUmIKuTHu797J0MzN_EP9n3Sr6Mpy5KdPaEggZ1BNZvkjOWZ7VpoU3B4i2xSNVnCYY8MQMshmiqZycS5ZonZOyEQVV6vjGybjpnqIe0Pxz8Vh0qkoTLEaSQj4UAl8F8Vr11iyioz8T9eEeCg3RtU1mZ7K4fMihfwTqas_Cxaeiofl_bP8wTcTet0op4Gphyu49Z-Jcdkqpa8WM-jh4tVZAouAUjLY7O-hnCdXdIpi4gYn7URs6BY2L75c17ChqKff9Z0A4IeklVSoBHp6sFcsXjnY28Wj9fQeT7PxvOo9CtdyslMi1B4ngBTyuoU1qVbIDYxeIp1Ir-H1DdehNUiUFSb3nrcXNeEN23yoVG4sB_qDhXmBKKKRyrunjFxmkvZk8GHSS4Qux8D5P5_pNwkz4A5_klbiFOD2UIlkFJIum3f5vS_ujUTbIuNAM_jHUwy162ft33eh36TmPZHNQINICTdCrpzATO1ohjNbY0keMcS0c2yausi37PfRllBvacPY8pAm&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=UHzBmO8VOlzWoHhfukYo6w%3D%3D&trk=flagship3_search_srp_jobs,"지원자격[지원자격] 외국어(중, 일, 영) 중 1개 이상 가능하신 분 아티스트 IP 기반 비즈니스에 대한 폭넓은 이해도를 갖추신 분 MD 사업에 대한 인사이트와 전략적 사고를 보유하신 분 아티스트 IP 연간 사업 계획 수립/운영/관리를 직접 진행해보신 분 아티스트 IP 상품의 유통 플로우에 대한 전반적인 이해도가 높으신 분우대사항[우대사항] 상품 기획 또는 IP 라이선스 사업 경험 재고 및 세일즈 오퍼레이션 경험이 있으신 분 K-POP 산업 전반 및 한/중/일 글로벌 시장에서의 아티스트 상품/콘텐츠 이해도가 높으신 분",LinkedIn
CJ OLIVE YOUNG,[CJ올리브영] 프론트엔드 개발자 (버티컬서비스),https://www.linkedin.com/jobs/view/4125934661/?eBP=CwEAAAGWUmIKuUXvkE_OUfIfaG6F7aUcG0jUcNiwYNK496dBCbRYrhuiF7gDy1wH81TB2hnhGjGUdWHUo7--Qxs_ww4joOHKG3y3qfjImxQn8-gDz9xcqaek23dUlEyDjpClSgJPhPb7iniNcsx0uWZcnYDr2987M9GBvvdUIfh2VjPbfvq1DF9wF4vXlfIZhviQefN7TumqGZPmVEnweeOnh4Xqc9DU--TuHxBGpFNAEuVfxux3Ep_-lIkh3BBbeB3TxiR-4tIiOyGEyewtRKDUXQwThNOVNf3T3voLemx1PIBXvOdIE7LhHiOGWvxAu9IlITKFv6kF6bGenA7rJa-XHpLKPH_Y-nv4PtMphbiLb32D4CXWrp2LcNIP4wF-VFrE9YjSfVcrQBkU6zF0gDYpWUsXOT2PY6ZQobfpDGVGmKAIY07VVgPiUlZaCsgYE2jOjzVlnnQl_S4XYANoIwhPVqllTKP0tB6Nn_p-o_4rRSOLhnFw8TPUcn2ZBUBxJ1a0NEoBXg&refId=2msAruFoEy5smadr9wWFGA%3D%3D&trackingId=EwcNRaMda%2FtMPsy4XEbrTA%3D%3D&trk=flagship3_search_srp_jobs,"[CJ올리브영] 프론트엔드 개발자 (버티컬서비스)직무소개 - 고객 경험 기반의 신규/기술 개선 프로젝트 수행 및 레거시 개선 업무 수행 올리브영 플랫폼에 필요한 신규 기술 적용 확장 가능하고 안정적인 E-commerce Platform 의 검색/탐색, 리뷰/커뮤니티, 콘텐츠전시(라이브, 매거진) 영역 Service 개발 Front-end Architecture 개선 및 개발 지원자격 - 관련 경력 6년 이상 JavaScript 및 React와 같은 Front-end Framework 이해 및 개발 경험 모바일 웹 및 Single Page Application에 대한 관심 및 프로젝트 경험 우수한 커뮤니케이션 스킬과 협업 자세 보유 사용자 관점에서 서비스 개선점을 적극적으로 개진하고 반영할 수 있는 분 React, TypeScript, Next.js, Recoil, Vue.js, JSP, jQuery 우대사항 - Typescript/React.js/Node.js 를 활용한 프로젝트 경험이 있는 분 대규모 서비스 개발 프로젝트에서 Front-end 성능 최적화 경험이 있는 분 SNS 또는 이커머스 패션/뷰티 인플루언서 커뮤니티관련 프로젝트 경험이 있는 분 이커머스 또는 패션/뷰티 관련 도메인에서 모바일 서비스 프로젝트 참여 경험 기타 안내사항",LinkedIn
